id,date,ticker,tweet
107723,18/12/2020,TSLA,$TSLA whose ready to add another 20+% to their net worth today?!?!?!? I am!!!! 🤑🤑🤑🤑
107724,18/12/2020,TSLA,$TSLA well I wasn’t expecting this on a Friday. Who was LOL😂🙏
107725,18/12/2020,TSLA,$TSLA I can see this dropping 553 and after that game over 🚀
107726,18/12/2020,CCL,"$CCL It broke 21.38 resistance. We should see  below $21 today. Confirmed! 2 more weeks ER, I think we are heading to $18-$20 range again. ER is too bad, that’s why get delayed. 👀👀👀，waiting for chance to buy dip."
107727,18/12/2020,ABNB,"$ABNB Min $200, who cares about valuations anyway 😂. $1000 company right here."
107728,18/12/2020,TSLA,$TSLA I heard the S&P will just get its shares for existing shareholders as opposed to buying more stock... end of day $800? Open $900 Monday? I mean.. It’s Tesla ⚡️
107729,18/12/2020,TSLA,"$TSLA so up today, and up monday? Pullback on tuesday🤨?"
107730,18/12/2020,TSLA,$TSLA congrats to all the bulls 🥳🥳🥳
107731,18/12/2020,AAPL,$AAPL ok puts covered calls bought lets go!! 🥳
107732,18/12/2020,TSLA,$TSLA first try to scare bulls 😂😍
107733,18/12/2020,TSLA,$TSLA People who say institutions have already bought are blowing 💨 they have to buy as close as possible to close.
107734,18/12/2020,TSLA,$TSLA premium still sky highhh. Will get higher 🤫
107735,18/12/2020,PYPL,$PYPL in 10mins Squeeze zone.✔️
107736,18/12/2020,TSLA,"$TSLA S&P related buying is gonna take place mostly in after market today. This is to avoid any market price error.
Do not panic sell. Hold on to ur stocks 🤞🏻"
107737,18/12/2020,AAPL,"$AAPL CNBC positive segment. How many analysts are positive on 🍏. 

Going higher from here"
107738,18/12/2020,TSLA,$TSLA next month shorty this is you 🤘
107739,18/12/2020,TSLA,$TSLA wait till power hour for epic fun. $850 🤞
107740,18/12/2020,TSLA,$TSLA im  very happy with my Tesla and AI today. 😁👍
107741,18/12/2020,TSLA,$TSLA 💰💰💰🍾🍾🍾Tesla gives the Christmas gifts😎...😁😁
107742,18/12/2020,TSLA,$TSLA shorts gonna be hurting soon🚀
107743,18/12/2020,AAPL,$AAPL Cramer said this will more than likely sell on the S&P rebalance today to fit TSLA in ....  very nice drop and 💯 right
107744,18/12/2020,TSLA,$TSLA this is when you buy calls to for a day trade 😎👍
107745,18/12/2020,TSLA,$TSLA did you guys see that 🥴
107746,18/12/2020,TSLA,$TSLA don’t mess with Tesla! It will bite you back!! 😂 !!!
107747,18/12/2020,TSLA,$TSLA Stratton Oakmont just called.. they bought the dip 😂
107748,18/12/2020,TSLA,$TSLA what close at 695?😱😱
107749,18/12/2020,TSLA,$TSLA Never a dull moment with this stock! Respect the EV mothership!🔋⚡️🐋
107750,18/12/2020,TSLA,$TSLA do I just wait for Monday 😂
107751,18/12/2020,TSLA,$TSLA where did all the 🐻's go who were talking mad 💩 about 20 minutes ago??? 🤷‍♂️
107752,18/12/2020,TSLA,"$TSLA 
Y’all know this isn’t going to drop $100 Monday, right? Chill. Even if it did, still would be fine. It’s Tesla. 💥"
107753,18/12/2020,TSLA,$TSLA yea you go fck yourselves bears! 😂
107754,18/12/2020,TSLA,$TSLA Got out at $663.00 I should have waited until after close. Still made a nice 19.7K in profits. 🤷🏾‍♂️
107755,18/12/2020,TSLA,"$TSLA Tesla is your king  you have to respect  your king
🌈 🐻s"
107756,18/12/2020,TSLA,$TSLA talk about timing 😂 got in at $636 an hour ago ... already back up to $680
107757,18/12/2020,TSLA,$TSLA Stocktwits has adjusted the price. 695 💪💪💪💪
107758,18/12/2020,TSLA,$TSLA greaaaaaat Tesla 695$ close 💵💵💵
107759,18/12/2020,TSLA,"$TSLA Those will run a little more Monday, so those 650 outs are gonna prrrinnntttttt 🤑🤑🤑"
107760,18/12/2020,TSLA,$TSLA where those long holding shorts at?🤣
107761,18/12/2020,TSLA,$TSLA 46 million after hrs volume and price barely moves either direction since AH begun  jheeeeez 😂😂😂😂
107762,19/12/2020,ABNB,"$ABNB 159 was resistance goodnight bears, hope you can get some sleep over the weekend.✌🏼"
107763,19/12/2020,TSLA,$TSLA Huge institutional buying Monday will take it over 750! S&P club is a big deal! 💰💰🏦💰
107764,19/12/2020,TSLA,$TSLA looking for a big ‘ol gap up on Monday 🤑🤑🤑🚀🚀🚀🌝🎉🍾🍾
107765,19/12/2020,ABNB,$ABNB who is actually short this 😂
107766,19/12/2020,TSLA,$TSLA🚨👀  everyone saying it’s going to crash on Monday Thoughts 😳
107767,19/12/2020,AAPL,$AAPL cheap labor not good labor I always say that!!! Got what you ask for 😀😀😀😉😉👏👏👏👏👏👏
107768,19/12/2020,TSLA,$TSLA lol all you bears tell it to the institution buyers monday..... long probally right a drop. But you bears didn't go long you went short on the 12/24 contracts. Monday you just may 💩 a brick when you see how much of your 💰 is left.
107769,19/12/2020,PFE,$PFE this rock is azz 💩. You guys are falling everyday. Lol.
107770,19/12/2020,BA,This $BA weekly email alert 📢 alone would have earned the money for a full subscription 🆙👏
107771,19/12/2020,V,$V in daily Squeeze Zone. Been trying to break that resistance ✔️
107772,20/12/2020,AAPL,$AAPL stimulus passed. We’re about to be stimulated 👍🏻
107773,21/12/2020,AAPL,$AAPL does any Apple Christmas 🎄 offer is coming? Does that May boost up some points 🎁 as Christmas gift for us ..
107774,21/12/2020,AAPL,"$AAPL ✅🍏 don’t sweat it. We all know the credentials. Just hold, and you don’t worry about a couple percentage points!"
107775,21/12/2020,ABNB,$ABNB who bought the am dip 🙋‍♂️
107776,21/12/2020,AAPL,$AAPL Who is going Xmas shopping!!!👍💯👏💥🍎🍎🤪🤪🤪🤪🍎🍎🍎🍎
107777,21/12/2020,TSLA,$TSLA is this the famous TSLA? 😂😂😂
107778,21/12/2020,AAPL,$AAPL Let's go! $127 close and $128.5 open tomorrow.🚀🚀🚀
107779,21/12/2020,TSLA,"$TSLA  T E S L A 🤪  🤭

JUST THE BEGINNING OF A NEW CYCLE!"
107780,21/12/2020,TSLA,$TSLA keep buying the dip on this bubble stock. you bulls have been frothing at the mouth for so long. the party is over. 🩸
107781,21/12/2020,TSLA,$TSLA first short ever on this baby this morning or should I say this afternoon wishing myself luck looking for $600 or not🤑🤙🤙 $662🥊
107782,21/12/2020,TSLA,"$TSLA he said ""$649 is solid support"" 👍"
107783,21/12/2020,AAPL,$AAPL no longer “overvalued”   … Much higher PE coming ✅
107784,21/12/2020,AAPL,$AAPL after so many months seeing this kind of price action in aaple🥰 let’s push it to $150
107785,21/12/2020,AAPL,"$AAPL 

So I own an IPad, IPhone and when the ICar comes out I’ll be the first to buy one 🥰"
107786,21/12/2020,AAPL,"$AAPL 130+ after hours, we having fun yet kiddos? 🚀 🌚 🌝"
107787,21/12/2020,AAPL,$AAPL how funny is it that there is a character named Fat Bastard in Austin powers 😂😂😂
107788,21/12/2020,AAPL,$AAPL Wondering anyone buying tomorrow or all retail traders already holding apple in their portfolio 😄
107789,21/12/2020,TSLA,"$TSLA  Yes it’s gonna double in 2021
But first it’s coming a big correction 
380$ in Jan - Feb 2021 “Second wave”
Be prepared 💯❌❌❌"
107790,21/12/2020,TSLA,"$TSLA Apple, Google, Amazon all coming to compete yet people treating as if Tesla already won the monopoly game 😂"
107791,21/12/2020,TSLA,$TSLA  not impressed by Apple 🤷🏾‍♂️ but I respect them trying to join this field of growth I suppose aaple car sounds and would be probably to Gimmicky
107792,22/12/2020,TSLA,$TSLA where is 800 bulls.. lmao 😂
107793,22/12/2020,AAPL,$AAPL my calls expire in May $125 I aint selling😤😤😤 MAXIMIZE PROFITS BABY
107794,22/12/2020,TSLA,$TSLA Hey bulls what happened to the explosion when this went live on a and p? Ohh yeah It exploded alright 😆
107795,22/12/2020,TSLA,$TSLA let’s see how many “investors” will be bullish in Jan 😅
107796,22/12/2020,TSLA,$TSLA let them fill the board with bullish posts. We know what we know 🤫
107797,22/12/2020,TSLA,$TSLA Dos Apple even have any engineers who understand lithium battery technology?  😂🤣😂. University of Alabama just decided to move to the Patriot League 🎉🎉
107798,22/12/2020,BA,$BA that feeling when you know you going to wake up and you stocks in the RED tmw but you can’t do anything about 🤣🤣🤣
107799,22/12/2020,AAPL,$AAPL Going in right direction after breakout 🚀🚀🚀
107800,22/12/2020,AMZN,$AMZN  when’s amazon going to announce a car 😂
107801,22/12/2020,TSLA,"$TSLA this will drop 10% tomorrow. Day 2 of the pullback.  
 
📉🔥"
107802,22/12/2020,TSLA,$TSLA whoever is holding 10k shares and above. come on now and join the bears club. make a ton of  money going. we promise to give you back your shares plus more at discounted prices🥶🤭
107803,22/12/2020,TSLA,$TSLA here come de dumps lol 😂
107804,22/12/2020,BABA,$BABA 🚨🚨BUYALERT🚨🚨 I think that the bottom has slowly been reached here.
107805,22/12/2020,AAPL,$AAPL This is one of the most shorted stocks on the market. Rocket fuel just needs a little spark!🚀🚀🚀
107806,22/12/2020,ABNB,$ABNB this was down 4$ pre yesterday. Holding tight for now. 🔥
107807,22/12/2020,AAPL,$AAPL 129$ call. Bought yesterday literally 1 minute before close. Should I sell today or hold on? 📈🚀🤷🏼‍♂️
107808,22/12/2020,AAPL,$AAPL hey can y’all sell your shares so I can get more shares in at a better position that ja 😉😉
107809,22/12/2020,TSLA,$TSLA welcome back to $400 Elon musk😂😂😂😂
107810,22/12/2020,AAPL,$AAPL bout to whip a new Apple suv 🚙 after today!!!!$$$$$$
107811,22/12/2020,FB,"$FB 

Going much lower . Section 230 will unveil lots of regulation for social media . This is the time to sell 📉📉📉 apple iOS update will further hurt fb next year . The lawsuits will pile on. This is time to get out"
107812,22/12/2020,FB,$FB yeah baby that's what I'm thinking 😎
107813,22/12/2020,TSLA,$TSLA the marketing show is over. 😂
107814,22/12/2020,TSLA,$TSLA Imagine thinking people will still be buying electric cars in 2021 LMAOOOO 🤣🤣🤣
107815,22/12/2020,AAPL,$AAPL give me two more days 🤞🏾
107816,22/12/2020,TSLA,$TSLA be careful bulls in here👇
107817,22/12/2020,TSLA,$TSLA i see one kind of fency shapes only. Create designs and sell cars. Don't sell shares only.!🤮🤮🤮🤮🤑🤑🤑
107818,22/12/2020,TSLA,"$TSLA 

Buy $640/share instead of sell 🙄"
107819,22/12/2020,PFE,$PFE it’s that time of the month for her. Still bleeding 🩸
107820,22/12/2020,TSLA,$TSLA SHE'S GOIN DOWNN IM YELLING TIMBEEEEERRRRR🐻🐻🐻
107821,22/12/2020,TSLA,$TSLA where are all those bulls who said $1000 monday no problem and that there would be no dump after spx inclusion 😂
107822,22/12/2020,AAPL,$AAPL New Apple EV. Charger sold separately. 😏
107823,22/12/2020,AAPL,"$AAPL 🤣🤣 ah man i never chase
Let me get 129 💰🤑"
107824,22/12/2020,TSLA,$TSLA REMEMBER WHEN APPLE KILLED NOKIA??? YUP!!! WE ARE GOING THERE!!!! 😂😂😂
107825,22/12/2020,BABA,$BABA time to double down. ! 🤘
107826,22/12/2020,TSLA,$TSLA Lol all those poor people with 700 calls 😂😂😂
107827,22/12/2020,TSLA,$TSLA stonks only go up right asking for a friend..🤣🤣
107828,22/12/2020,TSLA,$TSLA  like I said Elon not losing no sleep aaple wasting cash is a noble sacrifice for EV investors  2023 🤷🏾‍♂️
107829,22/12/2020,TSLA,$TSLA your bubble is leaking (somebody patch it!) 👀
107830,22/12/2020,BA,$BA 😂pure POS good new Dump bad new Dump no new Dump don’t play calls only buy stock and long to beat these fker
107831,22/12/2020,TSLA,$TSLA WOW THIS THING IS WEAK. Was almost hoping for some bull traps so I could keep adding to my shorts 😂
107832,22/12/2020,TSLA,$TSLA Just announced new option with FSD..”BRING YOUR OWN 🪑 CHAIR “
107833,22/12/2020,BABA,$BABA bounce at 254/255 support 🧐 hopefully we’ll 🧗🏻‍♀️ from here🤑🙏🏻💚
107834,22/12/2020,TSLA,$TSLA I'd write more call options here if they weren't such margin hogs 😑
107835,22/12/2020,WMT,$WMT isn’t that old news? They’ve been saying that since october lol. Walmart even tried to sue the federal government 🤪
107836,22/12/2020,TSLA,$TSLA  BROTHER GRIM Has destroyed CALL Buyers  Today 😀🗡🗡 most are down 50-80%
107837,22/12/2020,AAPL,$AAPL got a 1/21/22 $130 call 🏆💰🎉 Plenty of time to reap rewards
107838,22/12/2020,PFE,$PFE Biden supporters have to take the vaccine first 😂😂😂
107839,22/12/2020,TSLA,"$TSLA 
Nobody swings a short on Tesla anymore? 😂🤣😆"
107840,22/12/2020,PFE,$PFE told you all on 12/10 to gtfo. Bow its $6 less ps 🤦‍♂️ Buy the hype sell the news...
107841,22/12/2020,AAPL,$AAPL it was a fun ride. Just need lil extra 🔋
107842,22/12/2020,AMZN,$AMZN same closing price as yesterday looks like! 🤷‍♂️
107843,22/12/2020,AAPL,"$AAPL could’ve sold at 8.65.
Passed. 👊🏼💰🔥🤘🏼🟢🛸🎄"
107844,22/12/2020,TSLA,$TSLA  elon puts peanut butter on both sides of his pbj...tesla bulls post and put 🚀 👩‍🚀 . Then take stock price and add $100.
107845,22/12/2020,FB,"$FB I've been bearish on this since the weekend apart from the odd day trade in calls.  

I think I am even more bearish now. A big gap down tomorrow would not surprise me. 😞"
107846,22/12/2020,TSLA,$TSLA Time to take profits and get your Tesla. You earned it👍
107847,22/12/2020,TSLA,$TSLA from $400 to almost $700 in a month on moving to a different t index and bulls think more upside is justified. 🤪🤪😂😂😂😂😂😂😂😂😂😂😂😂😂
107848,22/12/2020,TSLA,$TSLA BULLS r nervous!!!! They now realize they should have sold before the bell!!! Suckers🤣🤣🤣🤣🤣
107849,22/12/2020,TSLA,$TSLA well the sleigh is fun❄❄❄❄☃️☃️☃️🤑🤑🤑🤘🤘
107850,23/12/2020,ABNB,"$ABNB With ABnb rentals you avoid common areas like hotel lobbies,  elevators  and most importantly potential spreaders. No brainer to me 🤷‍♂️"
107851,23/12/2020,AMZN,$AMZN Ah always Fake ! It was up 0.86% last Friday Ah! I was excited whole weekend 😂😂😂
107852,23/12/2020,TSLA,$TSLA lots of selling off. May want to secure profits on half before the crash tomorrow. ⏰
107853,23/12/2020,BA,$BA The new Dreamcrusher is taking off tmw lol 😂
107854,23/12/2020,TSLA,$TSLA I thought this thing was supposed to be impossible to short? 😂😂😂
107855,23/12/2020,BABA,$BABA I feel sorry for anyone longs above $290. Gap down after Gap down. I come back & check this trash to remind myself not to fall in love with a stock. And that I hate Chinese because they created Covid.  🤡
107856,23/12/2020,AAPL,$AAPL hoping I can exit my 12/24 calls without too much blood 🤣
107857,23/12/2020,SBUX,$SBUX 👀 $90s / for long addition  🧸
107858,23/12/2020,TSLA,$TSLA does anyone know why Tesla isnt going up ? 😂
107859,23/12/2020,BABA,$BABA ...most of the market is now turning green while this remains red. So much for the holiday rally. 🤷‍♂️
107860,23/12/2020,TSLA,"$TSLA  it won't hit 700$, it's down trend 📉 to 550 🤡"
107861,23/12/2020,FB,"$FB going much lower down to 225 . This stock has lawsuits, regulations coming from new iOS update, higher taxes, plus social media is toxic . Facebook is toxic and is terrible for your portfolio. Much better plays out there . 📉📉📉"
107862,23/12/2020,AAPL,$AAPL LAST TIME WE SEE RED FOR TODAY!!! 🤣🤣🤣💹💹💹💹
107863,23/12/2020,TSLA,$TSLA bout to take a 💩 any day now
107864,23/12/2020,TSLA,$TSLA be fearful when others are greedy. You deserve to have your portfolio busted if you are buying calls here 😄🧙‍♂️
107865,23/12/2020,HD,"$HD just pulling in the bulls, just to rip some lips 🐟"
107866,23/12/2020,AAPL,$AAPL Patiently waiting for apple to confirm the rumor so i have less anxiety bag holding my -30% calls 🥸....
107867,23/12/2020,TSLA,$TSLA we’ve reached the peak of the second shoulder. Rsi cooled off. Great bearish entry from here. Good luck 🐻
107868,23/12/2020,TSLA,"$TSLA 

It is like 🙏🏻👇(watch the guy behind) 😁👌"
107869,23/12/2020,TSLA,$TSLA bought (7) shares of TSLA...holding until 2035 😇
107870,23/12/2020,MSFT,"$MSFT Computers won't be needed after we head back to work....get out while you can, because yikes!!!!!! 👎👎👎"
107871,23/12/2020,PFE,Great  price action today! Expecting continuation tomorrow! Lets goo bulls 🚀🚀📈 $PFE
107872,23/12/2020,TSLA,$TSLA I just about guarantee😉660-670 tomorrow.
107873,24/12/2020,BABA,$BABA Santa gave you guys a 🎁 early. Ho Ho Ho 🎅
107874,24/12/2020,TSLA,$TSLA just got of the phone with Musk and he said he will tweet something soon.... guys we are going to 700 tomorrow...🤑🤑🤑🤑🤑
107875,24/12/2020,BABA,$BABA Holding 5 shares (😄) entered at 255 and won't panic sell at all
107876,24/12/2020,TSLA,$TSLA Buy Now for the upcoming Catalyst!- 4th Quarter Deliveries and Earnings. 🚀🚀🚀🚀
107877,24/12/2020,TSLA,$TSLA OMG it's a bubble🤣  stfu  already we know it's highly valued. Just wait till Elon blows past that half million vehicle delivery and sets his sights on 1 million in the coming years
107878,24/12/2020,TSLA,$TSLA We gotta open 650 and 🚀📈🚀📈🚀📈 touch 670 today.
107879,24/12/2020,BABA,"$BABA lol if you’re trying to short TODAY...you missed the boat. This is still Ant Group, the most valuable fintech platform on earth catering to 1.4 billion people. I might just sell puts to y’all but don’t say I didn’t warn you  🤠"
107880,24/12/2020,TSLA,$TSLA o no its 1.98 dollars down ...the end is nigh. ...😎😎😎😎😎
107881,24/12/2020,HD,$HD kind enough to let bulls out for the holidays 😏
107882,24/12/2020,TSLA,$TSLA easy 650+ close today merry Christmas 🎁
107883,24/12/2020,BABA,"$BABA CCP loves you 😉 cheap , they would not let you fail 🎅"
107884,24/12/2020,TSLA,$TSLA Biden is right. The “Dark Days” are ahead of us IF Repubs don’t win Georgia. Checks & Balances very muc needed in place. Merry Christmas to all and Long Live Capitalism without major taxation in the U.S 🎄🇺🇸🍻
107885,24/12/2020,TSLA,"$TSLA 🚀🚀🚀🚀🚀🚀🚀 
 
(just for today, please 🥴)"
107886,24/12/2020,BABA,$BABA lost nearly 100billion in market cap overnight!? I’ll take a nibble 😀
107887,24/12/2020,TSLA,$TSLA looking for this clown bear 🤡 🐻
107888,24/12/2020,TSLA,$TSLA Can we hit 700 today 😎
107889,24/12/2020,TSLA,$TSLA grandma got run over again by a tesla model Y 🚙🚗
107890,24/12/2020,TSLA,"$TSLA     More bags of money for Christmas???!! Aww Elon, you shouldn’t have. ☺️ 🎁🎄"
107891,24/12/2020,TSLA,$TSLA 2 buys for $700 dec 31 call let’s print some money ! Merry Christmas everyone 🚀🥂 🎄
107892,24/12/2020,AMZN,$AMZN that’s why they call me the stock guru 🔮
107893,24/12/2020,TSLA,$TSLA We’re going to hit $700 sooner than later!🚀🚀🚀🚀🚀🚀
107894,24/12/2020,BABA,$BABA Looking at that gap this could easily rocket to $240 off only 10m volume 😂
107895,24/12/2020,TSLA,$TSLA needa volume to fly! Pump it lets go😂🙄
107896,24/12/2020,BABA,$BABA all gaps get filled...today we filled that $216...the ride back to $250 will be beautiful 🙌🏻🤗
107897,24/12/2020,BABA,"$BABA All in! Dark pool and open option flow, this is a gift! You think the new administration will be tough on China😏"
107898,24/12/2020,ABNB,$ABNB this stock is so toots haha. Get back in at 120’s ferdaaaa. Smell ya there bulls🥸🥸
107899,24/12/2020,BABA,"$BABA already hit trend support, now MOON 🚀"
107900,24/12/2020,PFE,"$PFE Ex dividend date is Jan 28, 2021. Yield percentage is 4%.  Lets collect dividends while we wait for it to hit 50.🏋️‍💪"
107901,24/12/2020,AAPL,$AAPL I mean very simple on this one people. Supply and demand. Duh🤓
107902,24/12/2020,TSLA,$TSLA Ross Gerber is a savage! Check it out 👇
107903,24/12/2020,BABA,$BABA time to pack up and go home. It’s over boys😔
107904,25/12/2020,ABNB,"$ABNB 
Overvalued. Don’t touch this what is it currently 25x revenue? 👎
Great company traditional IPO screwed retail."
107905,25/12/2020,BABA,$BABA CCP became  Alibaba's biggest shareholder overnight 🤣
107906,28/12/2020,AAPL,$AAPL feels so good being in @ $120.. don’t look back Apple. Let’s get to $200+ I’m patient. ❇️🍏❇️🍏
107907,28/12/2020,AAPL,$AAPL not to late to jump on the train lets go to 140$😎
107908,28/12/2020,ABNB,$ABNB No words 😶 it’s overpriced as h*** I wouldn’t touch it over $100 NO WAY 🤯
107909,28/12/2020,BABA,$BABA jackpot with this price added more🥳🥳🥳
107910,28/12/2020,BABA,$BABA my 300c jan 15 @😂😂😂🤗🤗🤗🤗🙏🙏🙏🙏😂😂😂😭😭
107911,29/12/2020,TSLA,"$TSLA at the office my computer says Tesla
Is a BUY 🔥🔥🔥🔥"
107912,29/12/2020,AAPL,$AAPL this volcano is about to erupt ! 🔥
107913,29/12/2020,BABA,"$BABA goodnight bears, better wake up early to close out your puts position 🥲"
107914,29/12/2020,BABA,$BABA Holding 5k worth of 1/8 232.50 calls🤠
107915,29/12/2020,AAPL,$AAPL New All Time Highs Coming 💎🚀💎🚀
107916,29/12/2020,BABA,$BABA omg tomorrow will be fun 🤩🤩🤩🤩🤩
107917,29/12/2020,TSLA,"$TSLA 🔥💥🚀💰💰💰💰💰💰💰

500k delivery is in the bag otherwise papa Elon would not have traveled to Lanai to visit buddy Ellison...hint"
107918,29/12/2020,BABA,$BABA bears/shorters are f***** lmao bye bye. Cover asap 😂😂😂
107919,29/12/2020,TSLA,$TSLA isn’t this India news massive? Why are people bearish? 😂
107920,29/12/2020,BABA,$BABA bring the year end rally boyz 🤑
107921,29/12/2020,MCD,$MCD the Big breakfast  is a Great deal - buy now while I own 😆
107922,29/12/2020,BABA,$BABA gap up to $250 by Friday??🚀💰💰💰
107923,29/12/2020,TSLA,$TSLA long and strong 💪. Let the silly day traders duke this out. Not selling
107924,29/12/2020,BABA,$BABA  Still more to come babies. make me great again America ☹️
107925,29/12/2020,AMZN,"$AMZN And we can build this dream together, Standing strong forever
Nothing's gonna stop us now 🎶"
107926,29/12/2020,BABA,$BABA I knew selling my Intel shares yesterday and going into this was the right move 🤣
107927,29/12/2020,TSLA,$TSLA Just because we fall don’t mean we can’t get up 🚀🚀🚀 keep the climb going!
107928,29/12/2020,AMZN,THEY CANT KEEP THIS BABY DOWN! 🚀 🚀 🚀 $AMZN
107929,29/12/2020,AMZN,$AMZN people screaming 3400 by COB today are now screaming EOW 🤣🤣🤣
107930,29/12/2020,MSFT,"$MSFT Commentary Tuesday  ❤️ Will CEO of Microsoft buy StrikeForce Inc? Safevchat now.. 2024 goals are to get car, get out of ghetto.. make better life for myself. No more taking bus. StrikeForce Inc. my ticket out of ghetto."
107931,29/12/2020,TSLA,$TSLA hoping for a $670 🎯 by EOD
107932,29/12/2020,TSLA,$TSLA BRING US SOME CHEER FOR THE NEW YEAR ROCKET MAN 🎊🙋‍♀️🥳🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🏄‍♀️
107933,29/12/2020,BA,$BA bulls listen this did 10% in two days dec 3 then it took 3 weeks to lose its 10% and go negative... this stock is hot garbage 🗑
107934,29/12/2020,TSLA,"$TSLA squeeze it to 740, we would stop seeing some 🐻"
107935,29/12/2020,BABA,$BABA 70 stocks @230. 300$ easy in 1-2 months. 🚀🚀
107936,29/12/2020,BA,$BA POS 199-203 to fill 😂
107937,29/12/2020,TSLA,$TSLA down .02% and bears come out 😂
107938,29/12/2020,ABNB,$ABNB can’t you see! Can’t you see! What that woman been doin to me! Yeah!💸🍻
107939,29/12/2020,BA,$BA I see cup and handle forming on daily and weekly.  Very Strong 💪
107940,29/12/2020,TSLA,"$TSLA Sorry for the irritating question from an annoying newbie foreigner here, but how does the market react the ""first day"" of the new tax year? Historicly speaking. Would appreciate all answers🙏🏻. Thanks❤️"
107941,29/12/2020,V,"$V solid base run today, looking for a few more to hit 🎯 225 into earnings 1/27"
107942,29/12/2020,BABA,"$BABA made some cash off calls, hoping for a small dip to get back in 😜"
107943,30/12/2020,BABA,$BABA $242 now. HK gonna close at $250+. We will take it to $260+ 🚀🚀🚀🚀
107944,30/12/2020,AMZN,$AMZN and to the moon we go!! 🚀🚀🚀🚀
107945,30/12/2020,BABA,$BABA gnite see you at 250 when I wake 🌟
107946,30/12/2020,JNJ,$JNJ We need the 1 shot vaccine from Johnson asap.💉🚀💉🚀💉🚀
107947,30/12/2020,TSLA,$TSLA does anyone else smell burning shorts 🩳 🔥?
107948,30/12/2020,DIS,$DIS Did Disney cure cancer? I don't get it. 😒
107949,30/12/2020,FB,"$FB Zuckerberg sells stock everyday, I wonder why🤔"
107950,30/12/2020,BABA,$BABA will come back!  Good bear try but willl end up a bear trap 🚀🔥
107951,30/12/2020,DIS,$DIS taking profit is painful with Disney 🌶🌶
107952,30/12/2020,TSLA,$TSLA 740$ is the 🎯 for Jan 8th
107953,30/12/2020,BABA,$BABA all the people sleeping cuz they watched baba China all night are expecting to see this at $250 when they wake up 😂. I do hope so. But those people make me laugh.
107954,30/12/2020,TSLA,$TSLA guys its a car company. Bears are delusional😂.
107955,30/12/2020,TSLA,$TSLA no stopping this train 700....in coming 💥
107956,30/12/2020,FB,$FB Zuck you should of never crossed that line and meddled in the election. Karma is coming soon. Can’t wait!! 😁😁😁🇺🇸🇺🇸🇺🇸🇺🇸
107957,30/12/2020,TSLA,"$TSLA keep shorting keep selling keep doing it ,losing money is apparently better than making money 🤷🏽‍♂️"
107958,30/12/2020,PFE,"$PFE .......has become my primary 2021 hold, much to look forward to along with 4 dividend payments 🙂"
107959,30/12/2020,TSLA,$TSLA whatch bears get puts/short around here and cover....because they will have a...its at this moment he realized he fuck3 dup” 😠
107960,30/12/2020,DIS,$DIS got greedy shouldve sold my puts and got back in different ones 😩
107961,30/12/2020,TSLA,$TSLA I bought call options this morning on this and fell asleep and woke up to this 🚀
107962,30/12/2020,TSLA,$TSLA bears 🐻 in trouble as Tesla reaching another all time high.
107963,30/12/2020,PFE,$PFE / Me walking in ...... after I got my Pfizer COVID-19 vaccine this morning.  😂
107964,30/12/2020,TSLA,$TSLA just bought at $690 happily there is no bottom 😴
107965,30/12/2020,TSLA,$TSLA bought a 705 call expiration on the 8th. Am I good?!? 😎
107966,30/12/2020,TSLA,$TSLA is something else..but I’m loving it ⬆️⬆️⬆️ 700
107967,30/12/2020,AAPL,$AAPL APPLE GOING BANANAS 🍌 TO DOWNSVILLE...LMFAO...JMO
107968,30/12/2020,DIS,$DIS Looking for $190 sometime next week...baby needs shoes 👠
107969,30/12/2020,DIS,"$DIS I predict in 2021 this will hit $250, they’ll bring back the dividend and do a 2 for 1 stock split 🏰 ✨"
107970,30/12/2020,WMT,$WMT Breaking News: Walmart's brand new logo 😮🤦‍♂️
107971,30/12/2020,TSLA,$TSLA With as little as 10 shares. You could have made 191.20$ today. TeslaTeslaTesla⬆️
107972,30/12/2020,NVDA,$NVDA Ready to run for Next week? 🚀🚀🚀
107973,31/12/2020,TSLA,$TSLA Tesla sitting at 695 AH’s like 👍
107974,31/12/2020,TSLA,$TSLA bears can’t bring it down 🤷🏼‍♂️
107975,31/12/2020,TSLA,$TSLA To All....Healthy Wealthy and Wise 🤟
107976,31/12/2020,NVDA,"$NVDA rebound timeeeeeeeee.
What Pt do you have? Comment below 🤩🤩"
107977,31/12/2020,TSLA,"$TSLA So I guess this means my $700 and $710 12/31 Calls going to go BRRRRRRRRRRRRRRR?! 
 
💰💰💰💰💰💰💰💰💰💰"
107978,31/12/2020,JNJ,$JNJ break out is coming ! 🟢🟢🟢🟢🟢🌋🌋🌋🌋🌋🌋👍
107979,31/12/2020,TSLA,"$TSLA bears,  let me see how much you're making on your short position 😑😑"
107980,31/12/2020,TSLA,$TSLA Shorts... Y'all ready to start 2021 in the red?!?  🤑🥳
107981,31/12/2020,TSLA,$TSLA elon is gonna have to do another run of short shorts! 🚀🚀🚀🚀
107982,31/12/2020,MSFT,"$MSFT how tf is this holding on right now. Market was better yesterday and it got smacked around. I’m ready for my puts to print, let’s go 👊🏼💥
🤑🙏🏼🔮"
107983,31/12/2020,AAPL,$AAPL maybe it will rest here and nobody gets what they want...?🧐🤪
